variant_id,scored_interval,gene_id,gene_name,gene_type,gene_strand,junction_Start,junction_End,output_type,variant_scorer,track_name,track_strand,Assay title,ontology_curie,biosample_name,biosample_type,transcription_factor,histone_mark,gtex_tissue,raw_score,quantile_score
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0000059 polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0000059,large intestine,tissue,,,,-0.00082512945,-0.52033526
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0000458 gtex Cervix_Endocervix polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0000458,endocervix,tissue,,,Cervix_Endocervix,-0.0007227659,-0.44984943
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0000473 gtex Testis polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0000473,testis,tissue,,,Testis,0.00052028894,0.28066123
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0000473 polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0000473,testis,tissue,,,,-0.000762403,-0.5118722
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0000945 gtex Stomach polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0000945,stomach,tissue,,,Stomach,-0.0035465956,-0.92045027
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0000945 polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0000945,stomach,tissue,,,,-0.0018405318,-0.79053134
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0000948 polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0000948,heart,tissue,,,,0.00010950118,0.23762526
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0000992 gtex Ovary polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0000992,ovary,tissue,,,Ovary,-0.0008664131,-0.5033086
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0000992 polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0000992,ovary,tissue,,,,0.00034618378,0.2699999
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0000995 gtex Uterus polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0000995,uterus,tissue,,,Uterus,-0.002288103,-0.8227062
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0000996 gtex Vagina polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0000996,vagina,tissue,,,Vagina,-0.0052495003,-0.96761274
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0001114 gtex Liver polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0001114,right lobe of liver,tissue,,,Liver,-0.004472971,-0.93910295
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0001150 gtex Pancreas polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0001150,body of pancreas,tissue,,,Pancreas,-0.0014271736,-0.6989267
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0001157 gtex Colon_Transverse polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0001157,transverse colon,tissue,,,Colon_Transverse,-0.0044692755,-0.94555736
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0001159 gtex Colon_Sigmoid polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0001159,sigmoid colon,tissue,,,Colon_Sigmoid,-0.0059728622,-0.97697836
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0001211 gtex Small_Intestine_Terminal_Ileum polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0001211,Peyer's patch,tissue,,,Small_Intestine_Terminal_Ileum,-0.00287354,-0.8626385
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0001224 polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0001224,renal pelvis,tissue,,,,-0.00023508072,-0.24847962
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0001225 gtex Kidney_Cortex polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0001225,cortex of kidney,tissue,,,Kidney_Cortex,-0.004536867,-0.9479486
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0001255 gtex Bladder polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0001255,urinary bladder,tissue,,,Bladder,-0.003636837,-0.92045027
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0001293 gtex Kidney_Medulla polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0001293,outer medulla of kidney,tissue,,,Kidney_Medulla,-0.00475955,-0.9479486
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0001323 gtex Nerve_Tibial polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0001323,tibial nerve,tissue,,,Nerve_Tibial,-0.003655076,-0.92557216
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0001383 polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0001383,muscle of leg,tissue,,,,-0.0014371858,-0.7105387
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0001496 gtex Artery_Aorta polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0001496,ascending aorta,tissue,,,Artery_Aorta,-0.003878355,-0.9334114
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0001499 polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0001499,muscle of arm,tissue,,,,-0.0012346823,-0.65525186
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0001621 gtex Artery_Coronary polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0001621,coronary artery,tissue,,,Artery_Coronary,-0.004264593,-0.94432205
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0001774 polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0001774,muscle of trunk,tissue,,,,-0.0010766387,-0.635053
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0001870 gtex Brain_Cortex polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0001870,frontal cortex,tissue,,,Brain_Cortex,-0.012585163,-0.99773717
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0001873 gtex Brain_Caudate_basal_ganglia polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0001873,caudate nucleus,tissue,,,Brain_Caudate_basal_ganglia,-0.011587858,-0.9972157
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0001874 gtex Brain_Putamen_basal_ganglia polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0001874,putamen,tissue,,,Brain_Putamen_basal_ganglia,-0.012328982,-0.9975752
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0001876 gtex Brain_Amygdala polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0001876,amygdala,tissue,,,Brain_Amygdala,-0.012643456,-0.9976844
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0001882 gtex Brain_Nucleus_accumbens_basal_ganglia polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0001882,nucleus accumbens,tissue,,,Brain_Nucleus_accumbens_basal_ganglia,-0.012262106,-0.99751866
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0001898 gtex Brain_Hypothalamus polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0001898,hypothalamus,tissue,,,Brain_Hypothalamus,-0.010743976,-0.9967285
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0001954 gtex Brain_Hippocampus polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0001954,Ammon's horn,tissue,,,Brain_Hippocampus,-0.012672067,-0.99773717
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0002037 gtex Brain_Cerebellum polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0002037,cerebellum,tissue,,,Brain_Cerebellum,-0.008436799,-0.9928454
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0002038 gtex Brain_Substantia_nigra polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0002038,substantia nigra,tissue,,,Brain_Substantia_nigra,-0.011591196,-0.9972157
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0002046 gtex Thyroid polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0002046,thyroid gland,tissue,,,Thyroid,-0.0010457039,-0.56112885
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0002106 gtex Spleen polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0002106,spleen,tissue,,,Spleen,-0.0039483905,-0.92219406
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0002106 polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0002106,spleen,tissue,,,,-0.0013399124,-0.67455524
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0002107 polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0002107,liver,tissue,,,,-0.012833118,-0.995975
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0002108 polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0002108,small intestine,tissue,,,,0.00019105524,0.21573995
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0002113 polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0002113,kidney,tissue,,,,-0.00036767125,-0.33289418
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0002167 polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0002167,right lung,tissue,,,,0.0015814006,0.75330776
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0002168 polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0002168,left lung,tissue,,,,0.0012173057,0.6807933
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0002190 gtex Adipose_Subcutaneous polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0002190,subcutaneous adipose tissue,tissue,,,Adipose_Subcutaneous,-0.0024795532,-0.8404825
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0002240 polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0002240,spinal cord,tissue,,,,-0.005713582,-0.9836582
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0002245 gtex Brain_Cerebellar_Hemisphere polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0002245,cerebellar hemisphere,tissue,,,Brain_Cerebellar_Hemisphere,-0.00870955,-0.99332225
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0002324 polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0002324,muscle of back,tissue,,,,-0.0011562831,-0.65525186
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0002367 gtex Prostate polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0002367,prostate gland,tissue,,,Prostate,-0.0026330948,-0.85351515
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0002369 gtex Adrenal_Gland polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0002369,adrenal gland,tissue,,,Adrenal_Gland,-0.0040133,-0.9334114
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0002369 polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0002369,adrenal gland,tissue,,,,-0.001055494,-0.61394674
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0002370 polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0002370,thymus,tissue,,,,-0.0014682412,-0.6682194
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0003662 polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0003662,forelimb muscle,tissue,,,,-0.0013208911,-0.6929783
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0003663 polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0003663,hindlimb muscle,tissue,,,,-0.0023786426,-0.85351515
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0003889 gtex Fallopian_Tube polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0003889,fallopian tube,tissue,,,Fallopian_Tube,-0.0022251606,-0.80316085
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0004264 gtex Skin_Sun_Exposed_Lower_leg polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0004264,lower leg skin,tissue,,,Skin_Sun_Exposed_Lower_leg,-0.007166028,-0.988674
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0004538 polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0004538,left kidney,tissue,,,,0.0009146631,0.5843792
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0004550 gtex Esophagus_Gastroesophageal_Junction polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0004550,gastroesophageal sphincter,tissue,,,Esophagus_Gastroesophageal_Junction,-0.0051362514,-0.96905065
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0004648 gtex Esophagus_Muscularis polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0004648,esophagus muscularis mucosa,tissue,,,Esophagus_Muscularis,-0.0056608915,-0.9774975
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0005270 polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0005270,renal cortex interstitium,tissue,,,,-0.00043010712,-0.36330444
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0006330 gtex Minor_Salivary_Gland polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0006330,anterior lingual gland,tissue,,,Minor_Salivary_Gland,-0.0033365488,-0.9050901
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0006469 gtex Brain_Spinal_cord_cervical_c-1 polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0006469,C1 segment of cervical spinal cord,tissue,,,Brain_Spinal_cord_cervical_c-1,-0.0107655525,-0.9967285
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0006566 gtex Heart_Left_Ventricle polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0006566,left ventricle myocardium,tissue,,,Heart_Left_Ventricle,-0.0044858456,-0.94910556
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0006631 gtex Heart_Atrial_Appendage polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0006631,right atrium auricular region,tissue,,,Heart_Atrial_Appendage,-0.0039711,-0.9334114
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0006920 gtex Esophagus_Mucosa polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0006920,esophagus squamous epithelium,tissue,,,Esophagus_Mucosa,-0.0088784695,-0.99159664
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0007610 gtex Artery_Tibial polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0007610,tibial artery,tissue,,,Artery_Tibial,-0.005048275,-0.96610916
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0008367 gtex Breast_Mammary_Tissue polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0008367,breast epithelium,tissue,,,Breast_Mammary_Tissue,-0.0013409853,-0.64861906
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0008952 gtex Lung polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0008952,upper lobe of left lung,tissue,,,Lung,-0.0017142296,-0.7326457
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0009834 gtex Brain_Frontal_Cortex_BA9 polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0009834,dorsolateral prefrontal cortex,tissue,,,Brain_Frontal_Cortex_BA9,-0.014448047,-0.998203
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0009835 gtex Brain_Anterior_cingulate_cortex_BA24 polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0009835,anterior cingulate cortex,tissue,,,Brain_Anterior_cingulate_cortex_BA24,-0.013677835,-0.9980294
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0010414 gtex Adipose_Visceral_Omentum polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0010414,omental fat pad,tissue,,,Adipose_Visceral_Omentum,-0.0029975176,-0.8844523
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0011907 gtex Muscle_Skeletal polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0011907,gastrocnemius medialis,tissue,,,Muscle_Skeletal,-0.0031895638,-0.8940993
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0012249 gtex Cervix_Ectocervix polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0012249,ectocervix,tissue,,,Cervix_Ectocervix,-0.0027827024,-0.8655608
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0013756 gtex Whole_Blood polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0013756,venous blood,tissue,,,Whole_Blood,-0.0064691305,-0.97534883
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0018115 polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0018115,left renal pelvis,tissue,,,,-0.00042554736,-0.37327558
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0018116 polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0018116,right renal pelvis,tissue,,,,-0.00063842535,-0.4770201
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0018117 polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0018117,left renal cortex interstitium,tissue,,,,-0.0005893409,-0.44984943
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0018118 polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0018118,right renal cortex interstitium,tissue,,,,-6.142259e-05,-0.11485085
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0036149 gtex Skin_Not_Sun_Exposed_Suprapubic polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0036149,suprapubic skin,tissue,,,Skin_Not_Sun_Exposed_Suprapubic,-0.0073399544,-0.9889309
