variant_id,scored_interval,gene_id,gene_name,gene_type,gene_strand,junction_Start,junction_End,output_type,variant_scorer,track_name,track_strand,Assay title,ontology_curie,biosample_name,biosample_type,gtex_tissue,raw_score,quantile_score
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0000995 total RNA-seq,-,total RNA-seq,UBERON:0000995,uterus,tissue,,-0.0052547455,-0.9875858
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0000996 total RNA-seq,-,total RNA-seq,UBERON:0000996,vagina,tissue,,-0.009600401,-0.99701643
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0001013 polyA plus RNA-seq,-,polyA plus RNA-seq,UBERON:0001013,adipose tissue,tissue,,-0.006265521,-0.989182
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0001043 polyA plus RNA-seq,-,polyA plus RNA-seq,UBERON:0001043,esophagus,tissue,,-0.01251936,-0.99740165
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0001072 total RNA-seq,-,total RNA-seq,UBERON:0001072,posterior vena cava,tissue,,-0.00844264,-0.9964944
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0001114 total RNA-seq,-,total RNA-seq,UBERON:0001114,right lobe of liver,tissue,,-0.0074772835,-0.99332225
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0001115 total RNA-seq,-,total RNA-seq,UBERON:0001115,left lobe of liver,tissue,,-0.0074824095,-0.9909971
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0001134 total RNA-seq,-,total RNA-seq,UBERON:0001134,skeletal muscle tissue,tissue,,-0.0010139942,-0.7105387
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0001150 total RNA-seq,-,total RNA-seq,UBERON:0001150,body of pancreas,tissue,,-0.0069355965,-0.9943153
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0001157 total RNA-seq,-,total RNA-seq,UBERON:0001157,transverse colon,tissue,,-0.009732842,-0.9964944
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0001159 polyA plus RNA-seq,-,polyA plus RNA-seq,UBERON:0001159,sigmoid colon,tissue,,-0.010056734,-0.9967285
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0001159 total RNA-seq,-,total RNA-seq,UBERON:0001159,sigmoid colon,tissue,,-0.008787394,-0.9972791
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0001211 total RNA-seq,-,total RNA-seq,UBERON:0001211,Peyer's patch,tissue,,-0.008779883,-0.99548393
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0001255 polyA plus RNA-seq,-,polyA plus RNA-seq,UBERON:0001255,urinary bladder,tissue,,-0.008057952,-0.9946945
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0001255 total RNA-seq,-,total RNA-seq,UBERON:0001255,urinary bladder,tissue,,-0.0023008585,-0.91499144
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0001264 polyA plus RNA-seq,-,polyA plus RNA-seq,UBERON:0001264,pancreas,tissue,,-0.0066456795,-0.989182
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0001264 total RNA-seq,-,total RNA-seq,UBERON:0001264,pancreas,tissue,,-0.0064926147,-0.9921564
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0001322 total RNA-seq,-,total RNA-seq,UBERON:0001322,sciatic nerve,tissue,,-0.006216228,-0.9909971
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0001323 total RNA-seq,-,total RNA-seq,UBERON:0001323,tibial nerve,tissue,,-0.008056998,-0.99615616
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0001383 polyA plus RNA-seq,-,polyA plus RNA-seq,UBERON:0001383,muscle of leg,tissue,,-0.00038018823,-0.41229036
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0001496 total RNA-seq,-,total RNA-seq,UBERON:0001496,ascending aorta,tissue,,-0.0091023445,-0.99746084
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0001515 total RNA-seq,-,total RNA-seq,UBERON:0001515,thoracic aorta,tissue,,-0.0071567297,-0.99548393
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0001723 total RNA-seq,-,total RNA-seq,UBERON:0001723,tongue,tissue,,-0.0041502714,-0.9764474
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0001870 total RNA-seq,-,total RNA-seq,UBERON:0001870,frontal cortex,tissue,,-0.008430839,-0.9965742
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0001871 total RNA-seq,-,total RNA-seq,UBERON:0001871,temporal lobe,tissue,,-0.0088428855,-0.99701643
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0001872 total RNA-seq,-,total RNA-seq,UBERON:0001872,parietal lobe,tissue,,-0.0066346526,-0.9931669
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0001894 total RNA-seq,-,total RNA-seq,UBERON:0001894,diencephalon,tissue,,-0.008999348,-0.996803
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0001987 polyA plus RNA-seq,-,polyA plus RNA-seq,UBERON:0001987,placenta,tissue,,0.0041953325,0.9555388
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0001987 total RNA-seq,-,total RNA-seq,UBERON:0001987,placenta,tissue,,0.0007439256,0.5286973
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0002021 total RNA-seq,-,total RNA-seq,UBERON:0002021,occipital lobe,tissue,,-0.007433057,-0.99527115
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0002037 polyA plus RNA-seq,-,polyA plus RNA-seq,UBERON:0002037,cerebellum,tissue,,-0.0037418008,-0.92720795
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0002037 total RNA-seq,-,total RNA-seq,UBERON:0002037,cerebellum,tissue,,-0.0047631264,-0.9875858
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0002046 total RNA-seq,-,total RNA-seq,UBERON:0002046,thyroid gland,tissue,,-0.005213976,-0.9840279
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0002048 polyA plus RNA-seq,-,polyA plus RNA-seq,UBERON:0002048,lung,tissue,,-0.006599307,-0.9860784
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0002048 total RNA-seq,-,total RNA-seq,UBERON:0002048,lung,tissue,,-0.0018488169,-0.84383667
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0002078 polyA plus RNA-seq,-,polyA plus RNA-seq,UBERON:0002078,right cardiac atrium,tissue,,-0.008695722,-0.9944446
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0002078 total RNA-seq,-,total RNA-seq,UBERON:0002078,right cardiac atrium,tissue,,-0.008126259,-0.994183
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0002079 total RNA-seq,-,total RNA-seq,UBERON:0002079,left cardiac atrium,tissue,,-0.008346081,-0.9949331
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0002080 polyA plus RNA-seq,-,polyA plus RNA-seq,UBERON:0002080,heart right ventricle,tissue,,-0.0069055557,-0.98639375
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0002080 total RNA-seq,-,total RNA-seq,UBERON:0002080,heart right ventricle,tissue,,-0.008030415,-0.9936224
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0002084 polyA plus RNA-seq,-,polyA plus RNA-seq,UBERON:0002084,heart left ventricle,tissue,,-0.008223295,-0.9928454
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0002084 total RNA-seq,-,total RNA-seq,UBERON:0002084,heart left ventricle,tissue,,-0.00989151,-0.99641275
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0002097 total RNA-seq,-,total RNA-seq,UBERON:0002097,skin of body,tissue,,-0.0031131506,-0.95452464
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0002099 total RNA-seq,-,total RNA-seq,UBERON:0002099,cardiac septum,tissue,,-0.0087714195,-0.9953788
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0002106 polyA plus RNA-seq,-,polyA plus RNA-seq,UBERON:0002106,spleen,tissue,,-0.007529795,-0.9899018
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0002106 total RNA-seq,-,total RNA-seq,UBERON:0002106,spleen,tissue,,-0.0056432486,-0.9850881
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0002107 polyA plus RNA-seq,-,polyA plus RNA-seq,UBERON:0002107,liver,tissue,,-0.008118987,-0.9928454
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0002107 total RNA-seq,-,total RNA-seq,UBERON:0002107,liver,tissue,,-0.0015770197,-0.79053134
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0002108 polyA plus RNA-seq,-,polyA plus RNA-seq,UBERON:0002108,small intestine,tissue,,-0.012265682,-0.9970844
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0002113 polyA plus RNA-seq,-,polyA plus RNA-seq,UBERON:0002113,kidney,tissue,,-0.004459381,-0.94432205
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0002113 total RNA-seq,-,total RNA-seq,UBERON:0002113,kidney,tissue,,-0.0067635775,-0.99013096
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0002168 total RNA-seq,-,total RNA-seq,UBERON:0002168,left lung,tissue,,-0.004890442,-0.9774975
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0002170 total RNA-seq,-,total RNA-seq,UBERON:0002170,upper lobe of right lung,tissue,,-0.0048318505,-0.9747807
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0002171 total RNA-seq,-,total RNA-seq,UBERON:0002171,lower lobe of right lung,tissue,,-0.004509449,-0.96686935
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0002190 total RNA-seq,-,total RNA-seq,UBERON:0002190,subcutaneous adipose tissue,tissue,,-0.0053002834,-0.98575574
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0002240 polyA plus RNA-seq,-,polyA plus RNA-seq,UBERON:0002240,spinal cord,tissue,,-0.00212574,-0.8596574
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0002240 total RNA-seq,-,total RNA-seq,UBERON:0002240,spinal cord,tissue,,-0.0066070557,-0.99376744
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0002331 total RNA-seq,-,total RNA-seq,UBERON:0002331,umbilical cord,tissue,,-0.0050596,-0.9939092
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0002367 total RNA-seq,-,total RNA-seq,UBERON:0002367,prostate gland,tissue,,-0.0061556697,-0.9875858
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0002369 polyA plus RNA-seq,-,polyA plus RNA-seq,UBERON:0002369,adrenal gland,tissue,,-0.0069726706,-0.988674
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0002369 total RNA-seq,-,total RNA-seq,UBERON:0002369,adrenal gland,tissue,,-0.007102132,-0.99250877
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0002370 polyA plus RNA-seq,-,polyA plus RNA-seq,UBERON:0002370,thymus,tissue,,-0.0013662577,-0.7047799
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0002469 total RNA-seq,-,total RNA-seq,UBERON:0002469,esophagus mucosa,tissue,,-0.013185263,-0.9978391
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0003124 polyA plus RNA-seq,-,polyA plus RNA-seq,UBERON:0003124,chorion,tissue,,0.0023909807,0.8626385
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0004264 total RNA-seq,-,total RNA-seq,UBERON:0004264,lower leg skin,tissue,,-0.011888266,-0.9976305
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0004550 total RNA-seq,-,total RNA-seq,UBERON:0004550,gastroesophageal sphincter,tissue,,-0.010424495,-0.99807435
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0004648 total RNA-seq,-,total RNA-seq,UBERON:0004648,esophagus muscularis mucosa,tissue,,-0.010664701,-0.9981182
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0004992 total RNA-seq,-,total RNA-seq,UBERON:0004992,mucosa of descending colon,tissue,,-0.008153558,-0.9939092
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0005033 total RNA-seq,-,total RNA-seq,UBERON:0005033,mucosa of gallbladder,tissue,,-0.0066734552,-0.9912015
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0006631 total RNA-seq,-,total RNA-seq,UBERON:0006631,right atrium auricular region,tissue,,-0.008934379,-0.9956871
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0006920 total RNA-seq,-,total RNA-seq,UBERON:0006920,esophagus squamous epithelium,tissue,,-0.013080478,-0.9979365
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0007106 polyA plus RNA-seq,-,polyA plus RNA-seq,UBERON:0007106,chorionic villus,tissue,,0.0016428828,0.7582542
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0008367 total RNA-seq,-,total RNA-seq,UBERON:0008367,breast epithelium,tissue,,-0.0046004057,-0.97898656
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0008450 polyA plus RNA-seq,-,polyA plus RNA-seq,UBERON:0008450,psoas muscle,tissue,,-0.007147789,-0.98942745
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0008450 total RNA-seq,-,total RNA-seq,UBERON:0008450,psoas muscle,tissue,,-0.008355141,-0.99347407
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0008952 total RNA-seq,-,total RNA-seq,UBERON:0008952,upper lobe of left lung,tissue,,-0.0060225725,-0.9881423
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0008953 total RNA-seq,-,total RNA-seq,UBERON:0008953,lower lobe of left lung,tissue,,-0.00465852,-0.97174054
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0008971 total RNA-seq,-,total RNA-seq,UBERON:0008971,left colon,tissue,,-0.009183049,-0.9949331
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0009834 total RNA-seq,-,total RNA-seq,UBERON:0009834,dorsolateral prefrontal cortex,tissue,,-0.0128952265,-0.998284
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0010414 total RNA-seq,-,total RNA-seq,UBERON:0010414,omental fat pad,tissue,,-0.0051050186,-0.9850881
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0011907 total RNA-seq,-,total RNA-seq,UBERON:0011907,gastrocnemius medialis,tissue,,-0.008690357,-0.9949331
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0015143 total RNA-seq,-,total RNA-seq,UBERON:0015143,mesenteric fat pad,tissue,,-0.0061894655,-0.98942745
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0036149 total RNA-seq,-,total RNA-seq,UBERON:0036149,suprapubic skin,tissue,,-0.011488795,-0.99773717
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:1000010 polyA plus RNA-seq,-,polyA plus RNA-seq,UBERON:1000010,mole,tissue,,-0.00029492378,-0.23762526
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0000100 total RNA-seq,.,total RNA-seq,CL:0000100,motor neuron,in_vitro_differentiated_cells,,-0.0040025115,-0.97697836
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0000121 polyA plus RNA-seq,.,polyA plus RNA-seq,CL:0000121,Purkinje cell,primary_cell,,-0.024787903,-0.99936336
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0000182 polyA plus RNA-seq,.,polyA plus RNA-seq,CL:0000182,hepatocyte,in_vitro_differentiated_cells,,-0.0027741492,-0.8917613
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0000187 polyA plus RNA-seq,.,polyA plus RNA-seq,CL:0000187,myocyte,in_vitro_differentiated_cells,,-0.0062636137,-0.9840279
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0000192 polyA plus RNA-seq,.,polyA plus RNA-seq,CL:0000192,smooth muscle cell,in_vitro_differentiated_cells,,-0.004692644,-0.9704257
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0000312 polyA plus RNA-seq,.,polyA plus RNA-seq,CL:0000312,keratinocyte,primary_cell,,-0.013625741,-0.998203
